duration,avgSpeed,heightDiff,grndDist,totDist,angleVar,distDiff,resolution,fx,fy,fz,previousCluster,annotation
1490,10.887,6.4838,1.1929,1.2089,0.11984,0.015959,0.24161,?,?,?,'floating','diving'
2013,25.837,0.98102,2.6718,3.9512,0.25538,1.2794,0.23845,?,?,?,'diving','diving'
1154,32.759,4.949,4.0494,4.0621,0.090075,0.012788,0.25997,?,?,?,'diving','flying'
9245,0.42694,3.8075,0.087533,0.11703,0.26556,0.029497,0.20768,?,?,?,'flying','floating'
4336,23.966,0.013772,9.4868,11.141,0.079084,1.6539,0.2214,?,?,?,'unknown','flying'
2012,22.962,14.332,4.432,5.1691,0.073059,0.73711,0.23857,?,?,?,'badCluster','flying'
4113,5.6594,9.358,0.79966,1.2313,0.20066,0.43163,0.21882,?,?,?,'flying','floating'
2395,43.742,8.7584,11.522,11.6,0.073506,0.07875,0.22547,?,?,?,'floating','flying'
7315,1.9882,10.611,0.93618,0.95469,0.26282,0.018509,0.21326,?,?,?,'flying','floating'
3455,1.8297,1.1133,0.9913,1.231,0.32095,0.23968,0.22576,?,?,?,'floating','floating'
9534,1.6211,0.89737,0.5145,0.58057,0.28845,0.066072,0.21397,?,?,?,'floating','floating'
1441,24.249,0.96249,4.3283,4.4615,0.13483,0.13315,0.24983,?,?,?,'floating','flying'
7073,17.681,4.4716,4.1584,11.354,0.24079,7.1959,0.21207,?,?,?,'flying','diving'
10862,0.27538,1.6476,0.002022,0.076121,0.28191,0.074099,0.20991,?,?,?,'diving','floating'
2881,24.78,0.9284,7.086,7.2669,0.14725,0.18085,0.22909,?,?,?,'floating','flying'
2602,30.302,0.79666,5.8455,7.7178,0.16132,1.8723,0.23059,?,?,?,'unknown','flying'
3103,21.815,5.8466,1.6426,6.3487,0.18626,4.7061,0.2127,?,?,?,'unknown','diving'
1774,29.014,4.3587,0.50148,4.6189,0.16714,4.1174,0.23675,?,?,?,'unknown','diving'
2305,3.5087,2.977,0.58217,0.58614,0.21959,0.003975,0.23427,?,?,?,'diving','floating'
2390,13.586,5.8604,1.5252,3.1509,0.19179,1.6257,0.22594,?,?,?,'floating','diving'
5299,9.4953,12.708,1.4474,4.6658,0.18629,3.2184,0.21513,?,?,?,'diving','diving'
7069,0.40673,7.3065,0.055052,0.1034,0.21959,0.048344,0.21219,?,?,?,'diving','floating'
1729,31.491,4.11,5.2024,5.708,0.16075,0.50556,0.24291,?,?,?,'floating','flying'
1440,15.983,1.9861,2.4615,2.6151,0.33267,0.15365,0.25,?,?,?,'flying','flying'
2015,5.9321,1.9955,0.14019,0.24129,0.32278,0.1011,0.23821,?,?,?,'badCluster','floating'
1462,2.7153,0.007026,0.36475,0.36539,0.10709,0.000641,0.24624,?,?,?,'badCluster','floating'
1442,28.437,3.2281,2.4785,3.2866,0.17871,0.80811,0.24965,?,?,?,'floating','flying'
1147,23.763,1.1661,1.7122,2.1605,0.44434,0.44832,0.26155,?,?,?,'unknown','diving'
13072,1.8729,3.47,0.27611,2.8954,0.25653,2.6193,0.20655,?,?,?,'diving','floating'
2331,2.6536,7.7143,0.09636,0.099534,0.30995,0.003174,0.23166,?,?,?,'unknown','floating'
2173,5.0961,4.414,1.8301,1.8885,0.14994,0.05837,0.22089,?,?,?,'unknown','floating'
857,3.6348,0.024709,0.46291,0.54576,0.039386,0.082844,0.28005,?,?,?,'floating','floating'
2305,32.296,1.0039,5.0587,6.5862,0.28104,1.5275,0.23427,?,?,?,'floating','flying'
2338,44.665,17.047,6.8445,8.5703,0.31813,1.7257,0.23097,?,?,?,'unknown','diving'
4367,5.2523,8.5137,1.4069,1.587,0.30086,0.18011,0.21983,?,?,?,'diving','floating'
1442,25.884,23.228,5.1753,5.1757,0.055091,0.000472,0.20804,?,?,?,'floating','flying'
1762,41.807,7.607,8.5076,8.5259,0.045854,0.018272,0.23836,?,?,?,'badCluster','flying'
2304,36.967,44.595,6.3236,7.485,0.22842,1.1613,0.23438,?,?,?,'unknown','diving'
1458,32.677,0.37217,4.7004,4.7619,0.2351,0.06148,0.24691,?,?,?,'unknown','flying'
2302,34.073,6.6579,8.6158,9.8221,0.14781,1.2063,0.23458,?,?,?,'flying','flying'
2880,22.805,5.7135,0.18499,4.803,0.1953,4.6181,0.1875,?,?,?,'flying','diving'
3840,39.723,1.1888,15.893,16.433,0.17849,0.54041,0.20312,?,?,?,'unknown','flying'
1255,32.207,0.97059,4.5045,4.6167,0.19176,0.11224,0.23904,?,?,?,'unknown','flying'
1440,35.817,20.004,4.6138,4.9659,0.2227,0.35217,0.25,?,?,?,'flying','diving'
4031,8.1788,11.008,0.61134,2.0973,0.20828,1.4859,0.22327,?,?,?,'diving','floating'
2634,37.631,7.8578,7.502,8.1792,0.28954,0.67727,0.22779,?,?,?,'floating','diving'
2018,41.444,14.97,10.061,10.095,0.052536,0.034026,0.23786,?,?,?,'unknown','flying'
3916,36.932,50.026,13.406,16.005,0.12014,2.5987,0.21451,?,?,?,'unknown','flying'
2636,50.13,0.23692,14.618,15.257,0.089691,0.63968,0.22762,?,?,?,'unknown','flying'
11635,1.8492,3.7272,0.65084,0.69985,0.29927,0.04901,0.21143,?,?,?,'flying','floating'
1818,24.735,15.271,0.76378,2.0491,0.35818,1.2853,0.23102,?,?,?,'floating','diving'
1154,32.42,22.059,3.3964,3.476,0.15298,0.07958,0.25997,?,?,?,'badCluster','flying'
1150,1.6037,1.0087,0.4993,0.51255,0.089468,0.01325,0.26087,?,?,?,'flying','floating'
2591,35.2,2.317,6.7063,8.2437,0.17594,1.5374,0.23157,?,?,?,'floating','floating'
2914,34.751,0.18645,7.0305,11.068,0.19027,4.0379,0.22649,?,?,?,'diving','flying'
1151,15.497,11.14,1.6179,1.7501,0.11376,0.13221,0.26064,?,?,?,'unknown','diving'
1153,11.798,22.024,0.7054,1.3037,0.16301,0.59829,0.26019,?,?,?,'diving','diving'
5185,4.3651,8.0016,1.6079,2.0366,0.11273,0.42868,0.21987,?,?,?,'unknown','floating'
1150,12.784,3.0435,1.234,2.4438,0.23265,1.2097,0.26087,?,?,?,'unknown','flying'
1439,24.785,0.96449,2.2917,2.6152,0.14888,0.32345,0.25017,?,?,?,'flying','flying'
3848,33.56,2.8143,13.61,15.085,0.072359,1.4753,0.21829,?,?,?,'flying','flying'
6134,2.4645,4.9771,1.3746,1.5447,0.25155,0.17013,0.21519,?,?,?,'flying','floating'
2170,15.397,9.0118,0.14354,2.0009,0.20499,1.8573,0.2212,?,?,?,'unknown','diving'
2662,5.9889,8.5393,0.064046,0.54897,0.22624,0.48492,0.20286,?,?,?,'diving','floating'
2893,4.1319,2.4336,0.6415,0.91182,0.33479,0.27032,0.22814,?,?,?,'floating','floating'
2306,44.103,46.663,10.297,11.33,0.26494,1.0332,0.23417,?,?,?,'floating','diving'
4767,7.8714,13.526,2.4098,2.8013,0.075876,0.39145,0.21397,?,?,?,'diving','floating'
2633,15.44,5.7236,2.5095,3.0133,0.19598,0.50378,0.22788,?,?,?,'unknown','flying'
6192,2.6197,3.6475,0.26531,0.29467,0.34237,0.029361,0.21318,?,?,?,'flying','floating'
3473,37.184,26.03,14.285,14.35,0.079949,0.06429,0.22459,?,?,?,'floating','flying'
2623,34.24,171.44,4.2122,8.0812,0.22448,3.869,0.22875,?,?,?,'unknown','diving'
3472,3.1445,31.983,0.69048,0.74542,0.3152,0.054934,0.22465,?,?,?,'diving','floating'
4804,4.3947,1.7752,0.48415,1.5377,0.19729,1.0536,0.21232,?,?,?,'badCluster','floating'
2016,30.021,0.080536,5.7063,5.7452,0.089735,0.038907,0.2381,?,?,?,'floating','flying'
2335,4.0883,1.0142,0.85736,0.86189,0.31015,0.00453,0.23126,?,?,?,'flying','floating'
12554,19.767,0.95187,2.115,17.726,0.25505,15.611,0.20551,?,?,?,'unknown','diving'
1462,27.058,5.8781,4.4057,4.4129,0.23904,0.00714,0.24624,?,?,?,'unknown','flying'
2591,36.381,46.656,3.6714,4.5262,0.40805,0.85474,0.20841,?,?,?,'unknown','diving'
4733,6.803,1.5463,0.9404,3.4616,0.20657,2.5212,0.20283,?,?,?,'diving','diving'
1488,16.44,5.3868,2.0483,2.3956,0.35154,0.34731,0.24194,?,?,?,'diving','diving'
1155,43.264,122.78,4.5295,4.7087,0.25867,0.17925,0.25974,?,?,?,'unknown','diving'
2631,3.5588,71.247,1.1327,1.8303,0.15471,0.69763,0.22805,?,?,?,'diving','floating'
3466,7.0071,19.342,1.8074,2.0048,0.28632,0.19741,0.22504,?,?,?,'floating','floating'
1759,46.11,44.324,3.9818,5.5925,0.19288,1.6107,0.20466,6.5625,0,6.5625,'unknown','flying'
2092,5.401,3.1031,0.18263,0.1953,0.17476,0.012661,0.22945,0,0,0,'unknown','floating'
863,30.386,38.792,0.63975,0.9517,0.28459,0.31194,0.2781,0,0,0,'floating','diving'
1152,43.165,1.9722,0.79852,0.81037,0.16918,0.011849,0.26042,0,0,0,'diving','flying'
2332,6.5902,26.433,1.1792,1.8559,0.25743,0.67672,0.23156,0,0,0,'unknown','floating'
1237,6.853,0.54032,0.80776,0.82046,0.33671,0.012698,0.24252,0,0,0,'floating','floating'
4338,6.1599,5.1002,0.97594,2.8402,0.26183,1.8643,0.2213,0,0,0.625,'floating','diving'
1152,24.63,2.0312,2.9864,3.0759,0.14214,0.089559,0.26042,?,?,?,'unknown','diving'
3185,5.3142,2.4607,2.6583,2.7176,0.11045,0.059387,0.22606,?,?,?,'diving','diving'
1556,4.8213,6.6446,1.2775,1.2865,0.11293,0.009021,0.23136,?,?,?,'diving','floating'
1258,13.836,4.6099,1.4412,2.051,0.31844,0.60982,0.23847,?,?,?,'floating','diving'
2880,29.025,6.0001,7.9036,9.5424,0.093302,1.6388,0.22917,?,?,?,'diving','flying'
3171,4.8181,18.058,1.178,2.772,0.27589,1.5939,0.22706,?,?,?,'flying','diving'
1007,23.598,8.4803,2.272,2.3487,0.17749,0.076695,0.23833,?,?,?,'diving','diving'
1855,5.0934,6.7201,1.1225,1.1886,0.22414,0.066036,0.22642,?,?,?,'diving','diving'
1777,31.473,0.078152,10.037,10.796,0.26533,0.75945,0.20259,?,?,?,'diving','flying'
5185,34.935,29.077,11.568,13.627,0.098737,2.059,0.20829,6.875,0,6.875,'unknown','flying'
2894,6.6572,1.909,1.712,1.7791,0.19892,0.067047,0.22806,?,?,?,'flying','floating'
3488,19.649,3.5065,4.6308,7.3245,0.11669,2.6936,0.22362,?,?,?,'floating','diving'
2016,4.5911,0.010405,1.0682,1.0689,0.048978,0.000676,0.2381,?,?,?,'diving','diving'
2879,30.146,5.0261,5.94,8.4371,0.15828,2.4971,0.22925,?,?,?,'diving','diving'
3457,22.878,4.0359,5.7041,7.2789,0.13542,1.5748,0.22563,?,?,?,'diving','diving'
864,14.522,4.0105,1.185,1.2146,0.39524,0.029639,0.27778,?,?,?,'diving','diving'
970,29.733,0.93137,2.4857,2.4951,0.056328,0.009401,0.24742,?,?,?,'diving','flying'
1813,15.274,12.108,2.6859,2.7299,0.1285,0.043979,0.23166,?,?,?,'flying','diving'
4913,3.0176,0.88152,1.5606,1.5991,0.31476,0.038454,0.21982,?,?,?,'diving','floating'
2062,59.034,31.666,12.708,13.433,0.10474,0.72483,0.23278,?,?,?,'floating','flying'
1730,31.44,3.4901,5.3923,7.8766,0.26193,2.4843,0.24277,?,?,?,'flying','diving'
1741,6.9332,1.4479,0.62926,0.64221,0.1473,0.012946,0.24124,?,?,?,'diving','floating'
1727,18.114,25.027,0.86854,1.0357,0.28898,0.16715,0.2432,?,?,?,'floating','diving'
2647,4.5385,1.1763,1.2836,2.3275,0.33067,1.0439,0.22667,?,?,?,'unknown','floating'
1543,42.876,19.442,2.9028,5.3161,0.16403,2.4133,0.23331,?,?,?,'floating','diving'
1150,31.38,14.928,4.0405,4.3837,0.17333,0.34322,0.26087,?,?,?,'diving','diving'
2894,47.67,39.922,13.882,14.485,0.20406,0.60351,0.22806,3.125,0,6.25,'diving','flying'
4609,37.964,24.717,12.257,14.249,0.24044,1.9927,0.22131,3.125,0,3.125,'unknown','flying'
1458,40.819,4.4809,7.0714,7.3842,0.0885,0.31275,0.24691,3.125,0,3.125,'flying','flying'
3486,6.4226,10.003,1.3677,2.5048,0.15778,1.1371,0.22375,0,0,0,'flying','floating'
1440,2.2307,0.003436,0.22274,0.74452,0.12848,0.52178,0.25,0,0,0,'floating','floating'
1745,30.451,4.617,5.1213,5.7893,0.19429,0.66801,0.24069,6.25,0,6.25,'floating','flying'
3264,9.4151,4.3267,0.17954,1.6865,0.23108,1.5069,0.22059,0,0,2.5,'flying','floating'
1766,54.736,2.754,10.415,10.47,0.08585,0.054439,0.23783,6.5625,0,3.125,'floating','flying'
1176,33.078,10.791,4.1627,4.4162,0.10375,0.25353,0.2551,?,?,?,'flying','flying'
4029,4.4201,3.0775,0.57593,2.0792,0.099611,1.5033,0.22338,?,?,?,'unknown','floating'
2034,13.078,0.038185,2.3557,2.4462,0.15872,0.090495,0.23599,?,?,?,'floating','flying'
1442,21.453,2.9972,0.72636,1.5656,0.24757,0.83928,0.24965,?,?,?,'badCluster','diving'
1443,39.074,28.974,2.2223,3.1858,0.28932,0.96354,0.24948,3.125,0,6.5625,'unknown','diving'
2303,19.063,60.78,2.0693,3.026,0.22856,0.95677,0.23448,6.875,0,7.1875,'diving','diving'
2332,29.288,32.405,4.2098,4.5282,0.2675,0.31841,0.23156,6.5625,0,3.125,'diving','diving'
1169,4.1936,2.5017,0.20608,0.74022,0.096997,0.53414,0.25663,0,0,0.9375,'unknown','floating'
2033,40.051,2.7126,2.2126,3.2038,0.25519,0.99118,0.2361,0,0,0,'floating','diving'
899,40.633,32.065,2.4111,2.5375,0.22044,0.12638,0.26696,2.8125,0,2.8125,'diving','diving'
2590,46.548,74.209,8.348,8.9369,0.2101,0.58895,0.20849,?,?,?,'diving','flying'
2594,7.8432,7.9994,1.2403,1.5469,0.14907,0.30659,0.2313,?,?,?,'unknown','floating'
1155,22.707,0,2.3816,2.4058,0.30371,0.02425,0.20779,?,?,?,'unknown','flying'
1438,4.031,2.0146,0.587,0.5892,0.094785,0.002205,0.25035,?,?,?,'unknown','floating'
2322,50.04,17.635,12.447,12.793,0.21275,0.3459,0.20672,?,?,?,'floating','flying'
3201,3.3031,22.378,0.85496,0.87417,0.22768,0.019205,0.22493,0,0,0,'unknown','floating'
1154,26.646,9.0576,3.3572,3.3652,0.1945,0.007992,0.25997,0,0,2.8125,'floating','flying'
1439,15.783,7.8876,1.0925,2.3843,0.17812,1.2917,0.25017,?,?,?,'unknown','diving'
1236,18.649,15.412,1.2585,1.536,0.28236,0.27748,0.24272,?,?,?,'diving','diving'
1728,35.737,11.022,5.0995,6.253,0.11894,1.1535,0.24306,?,?,?,'unknown','flying'
1441,44.855,1.9945,7.1543,7.1685,0.013988,0.014158,0.24983,?,?,?,'flying','flying'
1742,24.694,19.621,0.62292,2.3188,0.39941,1.6958,0.2411,0,0,0,'unknown','diving'
2902,7.6549,4.9683,2.1015,2.4137,0.26294,0.31213,0.22743,?,?,?,'floating','floating'
3459,5.5886,1.988,0.99053,2.9595,0.32721,1.9689,0.2255,?,?,?,'floating','floating'
2820,44.132,40.168,12.648,13.601,0.14041,0.95261,0.19149,?,?,?,'floating','flying'
1740,11.97,53.259,0.79108,3.4213,0.22919,2.6303,0.24138,0,0,0,'flying','diving'
7635,5.582,2.9446,2.0654,5.1843,0.19858,3.119,0.21218,0,0,1.25,'diving','floating'
8397,1.5364,4.9458,1.0917,1.3356,0.2287,0.24391,0.21436,0,0,0,'floating','floating'
2459,49.95,14.652,11.489,11.643,0.078974,0.15472,0.2196,3.125,0,3.125,'floating','flying'
2335,31.92,9.2548,8.1953,9.2231,0.11109,1.0278,0.23126,?,?,?,'unknown','flying'
1440,18.849,3.9062,2.8359,2.844,0.1303,0.008121,0.25,?,?,?,'badCluster','flying'
2027,13.865,0.026232,3.2575,3.5049,0.12978,0.24734,0.2368,?,?,?,'flying','flying'
1445,1.9699,0.062073,0.26798,0.26862,0.16224,0.00064,0.24913,?,?,?,'flying','floating'
5509,8.1596,10.855,1.4942,3.111,0.19178,1.6168,0.21782,?,?,?,'unknown','floating'
1308,65.118,20.509,9.1272,9.1863,0.040212,0.059075,0.22936,?,?,?,'floating','flying'
863,21.324,0.12121,1.0337,1.1365,0.21684,0.10287,0.2781,0,0,1.25,'unknown','diving'
1200,34.195,1.1836,3.0517,3.7638,0.34358,0.71209,0.25,7.1875,9.0625,9.0625,'unknown','diving'
4171,1.8336,0.93402,0.4156,0.96619,0.34407,0.5506,0.20139,0,0,0,'diving','floating'
1150,37.653,3.0191,5.6213,5.6253,0.086076,0.003987,0.26087,0,0,3.4375,'unknown','flying'
1214,44.374,7.1739,5.8902,5.9315,0.04845,0.041313,0.24712,0,0,3.125,'flying','flying'
1203,2.9788,2.301,0.3583,0.37074,0.21192,0.01244,0.24938,?,?,?,'unknown','floating'
1154,12.282,1.9756,0.9585,1.1895,0.14102,0.23102,0.25997,?,?,?,'floating','flying'
1737,10.246,2.0682,1.1677,1.321,0.12251,0.15327,0.2418,?,?,?,'flying','flying'
3475,23.422,0.965,6.3979,7.293,0.14969,0.89517,0.22446,3.125,3.125,3.125,'unknown','flying'
1727,32.715,7.9989,4.7906,5.4957,0.10989,0.70507,0.2432,0,0,0,'unknown','flying'
1152,19.174,5.8749,1.5152,2.5739,0.2832,1.0587,0.26042,?,?,?,'unknown','diving'
2016,27.316,6.9549,4.3838,4.5523,0.21334,0.16851,0.2381,?,?,?,'diving','flying'
1200,16.151,29.196,0.1137,0.57487,0.1957,0.46118,0.25,?,?,?,'unknown','diving'
1961,4.6453,15.765,0.79893,0.88061,0.24134,0.081671,0.21418,?,?,?,'diving','floating'
868,2.6216,0.98398,0.25847,0.25859,0.10845,0.000117,0.2765,?,?,?,'unknown','floating'
3763,32.028,8.0084,8.4979,9.5058,0.14833,1.0079,0.22323,?,?,?,'floating','flying'
1156,29.018,7.0142,3.1876,3.2904,0.1812,0.10285,0.25952,?,?,?,'floating','flying'
2880,15.883,3.9575,3.7735,4.2473,0.12434,0.47374,0.22917,?,?,?,'flying','flying'
1149,5.2657,0.9659,0.89693,0.90604,0.12347,0.009108,0.2611,?,?,?,'flying','floating'
2363,13.543,2.3028,2.9006,2.9102,0.093157,0.009647,0.20313,?,?,?,'floating','flying'
6397,2.4531,1.5222,1.6549,1.794,0.18226,0.13912,0.21573,?,?,?,'unknown','floating'
2597,19.733,8.7428,3.7192,3.9722,0.42064,0.25301,0.23104,?,?,?,'floating','diving'
10512,1.8588,0.40223,0.062617,0.79951,0.29363,0.73689,0.21119,0,0,0,'unknown','floating'
2907,30.115,24.349,5.6658,6.2396,0.20483,0.57377,0.22704,3.125,0,3.125,'floating','flying'
1590,46.079,22.752,4.7553,5.5427,0.17594,0.78738,0.22642,3.125,3.125,3.125,'flying','flying'
2879,27.25,7.0186,0.38798,1.0072,0.26764,0.61927,0.22925,6.875,3.4375,6.875,'flying','diving'
2016,38.814,2.8884,4.3774,5.7285,0.32251,1.3511,0.2381,3.125,3.125,3.125,'diving','diving'
1168,3.5674,0.86917,0.90628,1.0842,0.072806,0.17788,0.25685,0,0,0,'diving','floating'
3229,14.754,3.6825,1.6811,2.385,0.24511,0.70382,0.22298,6.25,0,6.25,'unknown','diving'
1746,21.294,10.615,3.2896,3.3814,0.22951,0.091819,0.24055,3.125,3.125,4.375,'unknown','flying'
1461,22.986,18.473,0.73185,1.0316,0.26687,0.29977,0.20534,0,0,0.625,'flying','diving'
3202,31.49,23.843,5.6853,7.3061,0.15035,1.6208,0.22486,0,0,0,'diving','diving'
1742,50.531,3.8199,6.8419,8.9445,0.25466,2.1026,0.2411,?,?,?,'diving','diving'
2594,27.426,3.909,6.8438,7.6713,0.1597,0.82754,0.2313,?,?,?,'unknown','flying'
1455,31.521,8.4837,1.4899,2.9981,0.20933,1.5082,0.24742,?,?,?,'unknown','diving'
1457,32.671,16.704,3.7557,4.3161,0.17312,0.56039,0.24708,3.125,3.125,3.125,'unknown','flying'
1729,3.3611,0.012486,0.58341,0.58488,0.13569,0.00147,0.20821,?,?,?,'flying','floating'
1465,4.5845,6.9745,0.64928,0.65094,0.061839,0.001654,0.24573,?,?,?,'floating','floating'
3013,20.157,3.4711,2.5121,4.7423,0.21389,2.2302,0.21905,?,?,?,'floating','diving'
1728,34.022,22.004,5.2015,5.4055,0.088833,0.20398,0.24306,?,?,?,'diving','flying'
1729,8.1373,2.9844,1.4178,1.5839,0.13295,0.16611,0.24291,?,?,?,'flying','flying'
1445,15.274,2.902,0.82964,1.1835,0.25523,0.35384,0.24913,?,?,?,'unknown','diving'
1727,40.651,9.0297,8.0607,8.1067,0.031444,0.046002,0.2432,?,?,?,'unknown','flying'
1171,29.737,3.9788,3.4467,3.4845,0.17105,0.037824,0.25619,?,?,?,'unknown','flying'
3350,21.416,9.8916,3.7878,6.0257,0.12528,2.2379,0.21493,?,?,?,'flying','diving'
2047,3.1926,6.0303,0.060399,0.65124,0.35749,0.59084,0.23449,?,?,?,'diving','floating'
2877,38.545,1.4851,5.4379,11.137,0.12505,5.6988,0.22941,?,?,?,'unknown','flying'
1469,35.079,17.034,4.0289,4.4886,0.23191,0.45968,0.24507,?,?,?,'badCluster','diving'
1513,50.682,109.65,8.0765,8.1824,0.14864,0.10595,0.23794,?,?,?,'diving','flying'
2346,2.1833,23.174,0.47891,0.48764,0.28817,0.008731,0.23018,0,0,0,'unknown','floating'
1768,16.003,9.2727,0.94414,1.2033,0.25202,0.25917,0.23756,3.4375,0,3.4375,'floating','diving'
1743,28.602,6.8292,3.1699,5.3767,0.31294,2.2069,0.24096,3.4375,0,3.4375,'diving','diving'
1155,24.061,6.0156,3.3747,3.3798,0.2869,0.005145,0.25974,?,?,?,'unknown','diving'
7504,2.6248,2.455,0.25351,0.36917,0.24295,0.11566,0.20789,?,?,?,'unknown','floating'
4749,3.9588,3.314,0.75689,1.7234,0.22987,0.9665,0.21478,?,?,?,'floating','floating'
1152,28.362,3.1575,4.0653,4.2134,0.115,0.14808,0.26042,?,?,?,'unknown','flying'
1154,14.566,6.0002,0.52535,0.69802,0.21462,0.17267,0.25997,?,?,?,'badCluster','diving'
2625,28.106,2.7023,2.2194,3.9272,0.43203,1.7077,0.22857,?,?,?,'diving','diving'
1465,36.779,1.554,5.5879,5.6159,0.065641,0.027947,0.24573,?,?,?,'diving','flying'
14573,2.7588,2.8773,0.83031,1.2744,0.30321,0.44412,0.20998,?,?,?,'floating','floating'
1457,11.74,7.0863,0.49662,0.85955,0.30913,0.36294,0.24708,?,?,?,'floating','diving'
1165,20.907,9.079,1.6203,2.0418,0.26118,0.42147,0.25751,?,?,?,'diving','diving'
5212,2.5496,1.8434,1.6076,2.3442,0.3323,0.73663,0.21873,?,?,?,'diving','floating'
3743,0.80117,0.079595,0.12469,0.34032,0.2957,0.21563,0.22442,?,?,?,'floating','floating'
895,20.645,13.072,0.85391,0.88432,0.18582,0.030409,0.26816,?,?,?,'unknown','diving'
2304,6.9772,17.004,0.39465,0.42046,0.19062,0.025809,0.23438,0,0,0,'diving','floating'
4478,6.2912,30.623,0.93946,3.7927,0.20408,2.8532,0.21438,0,0,0,'floating','floating'
7677,0.77546,7.3628,0.00546,0.32222,1.9951,0.31676,2.4541,0,0,0,'unknown','floating'
949,40.769,2,4.1738,4.433,0.3309,0.2592,4.6786,3.125,0,3.125,'floating','flying'
2147,7.0796,1.0132,0.83525,1.5514,0.39535,0.71612,4.5831,0,0,0.9375,'flying','floating'
949,25.044,3,1.939,2.669,0.69389,0.72997,4.6786,3.4375,3.4375,6.875,'floating','diving'
5544,5.9818,2.1077,1.3513,3.4346,0.57145,2.0833,4.4805,0,0,0,'diving','diving'
2019,39.091,1.1891,4.7,5.4847,0.12703,0.78474,0.23774,?,?,?,'badCluster','flying'
1216,14.926,2.984,1.4704,1.9263,0.1708,0.45581,0.24671,?,?,?,'flying','flying'
4939,19.613,28.474,2.4544,4.469,0.28117,2.0146,0.20652,?,?,?,'flying','diving'
3493,30.637,5.3962,5.0878,9.5464,0.18039,4.4586,0.2233,?,?,?,'diving','diving'
2031,31.957,33.05,4.7051,5.1007,0.30554,0.39557,0.23634,?,?,?,'diving','diving'
2014,6.044,39.761,0.3061,0.90372,0.13475,0.59762,0.20854,?,?,?,'diving','floating'
1152,24.292,7.1253,1.069,1.5962,0.43236,0.52715,0.26042,?,?,?,'floating','diving'
2335,4.4975,7.8909,1.1284,1.5373,0.12537,0.40896,0.23126,?,?,?,'diving','floating'
3456,30.015,9.8189,2.4176,4.9837,0.28112,2.5661,0.22569,?,?,?,'floating','diving'
875,41.943,49.003,3.9617,3.9707,0.047009,0.00894,0.27429,?,?,?,'diving','flying'
896,26.087,0.71104,2.2987,2.3842,0.15172,0.085534,0.26786,?,?,?,'badCluster','flying'
6949,21.188,4.7247,8.3332,12.259,0.24311,3.9259,0.20722,?,?,?,'flying','diving'
1155,11.895,0.96439,1.1347,1.2443,0.18407,0.10955,0.25974,?,?,?,'diving','flying'
2440,29.152,9.7495,6.049,6.5561,0.14931,0.50709,0.22131,?,?,?,'flying','flying'
1735,44.044,12.829,3.8386,4.8874,0.1717,1.0489,0.24208,?,?,?,'flying','flying'
4320,7.5628,0.19383,0.54098,3.3982,0.18592,2.8572,0.22222,?,?,?,'flying','floating'
3496,32.681,4.8749,9.8847,10.506,0.10942,0.62118,0.22311,?,?,?,'floating','flying'
1154,6.0353,10.936,0.87013,0.93384,0.28323,0.063716,0.25997,?,?,?,'unknown','floating'
2960,27.272,12.585,0.58118,5.9447,0.37571,5.3635,0.22297,?,?,?,'floating','diving'
5234,3.3587,4.4412,1.8041,1.8544,0.72006,0.050306,3.4849,0,0,0,'diving','floating'
6751,46.167,126.94,25.887,32.281,0.80867,6.3935,4.3816,6.25,8.75,6.25,'floating','flying'
1105,43.845,3,5.5337,5.5536,0.22548,0.019889,4.6697,0,0,0.9375,'flying','flying'
1440,26.86,3.9764,4.791,5.0719,0.17875,0.28095,0.25,?,?,?,'unknown','flying'
4064,3.7621,2.8066,2.441,2.7705,0.19814,0.32947,0.22146,?,?,?,'floating','floating'
2608,3.6985,5.0448,0.71244,0.85389,0.24791,0.14146,0.23006,?,?,?,'floating','floating'
3777,6.7206,0.77537,2.5037,3.1343,0.31381,0.63062,0.20651,?,?,?,'floating','floating'
3750,21.529,5.9191,3.1061,5.26,0.26737,2.154,0.224,?,?,?,'floating','diving'
3800,0.43814,5.1496,0.000723,0.012677,0.33304,0.011954,0.22105,?,?,?,'diving','floating'
4921,2.5319,1.701,0.05354,0.58371,0.31544,0.53017,0.21947,?,?,?,'unknown','floating'
3199,25.433,1.5172,5.4619,8.01,0.23205,2.5481,0.22507,3.125,0,3.125,'unknown','diving'
2031,20.94,6.2914,1.1973,2.3329,0.3191,1.1356,0.23634,0,0,3.125,'diving','diving'
2690,5.5677,13.741,1.3081,1.6427,0.28729,0.33456,0.22305,0,0,1.5625,'diving','floating'
1155,30.086,0.11594,1.718,3.09,0.23801,1.3721,0.25974,?,?,?,'unknown','diving'
6337,2.667,2.9727,0.32068,0.72714,0.28603,0.40645,0.21777,0,0,0,'diving','floating'
1809,43.098,21.745,4.9014,7.1554,0.12279,2.254,0.23217,3.125,0,3.125,'unknown','flying'
1155,3.5405,2.9974,0.25999,0.59045,0.12838,0.33047,0.25974,0,0,1.875,'floating','diving'
2322,8.3543,6.7986,0.28673,1.6344,0.25186,1.3477,0.23256,0,0,2.5,'diving','diving'
4031,32.56,184.25,6.9024,7.5013,0.21088,0.59886,0.22327,8.4375,5.3125,8.75,'diving','flying'
14207,0.62623,2.3308,0.4706,0.76272,0.30677,0.29212,0.21116,0,0,0,'unknown','floating'
